family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,mean_total_h,min_short_m,label
단일,5 미세조정,58,58,175.1,47,33,37580,400.0,11175,48755,710,7.56,0.041,4.012,13.61,58층 648㎡(47.6×13.6m)
단일,5 미세조정,58,58,175.1,47,33,37580,400.0,11501,49081,712,7.58,0.03,4.007,12.91,58층 648㎡(50.2×12.9m)
단일,5 미세조정,58,58,175.1,47,33,37580,400.0,11859,49439,714,7.6,0.044,3.999,12.25,58층 648㎡(52.9×12.2m)
쌍둥이,5 미세조정,58+58,58,175.1,47,33,37580,400.0,13843,51423,723,7.7,0.024,3.994,14.25,58층 309㎡(21.7×14.2m) + 58층 339㎡(22.7×14.9m)
단일,5 미세조정,57,57,172.15,47,36,37580,400.0,10232,47812,717,7.63,0.033,4.069,16.24,57층 659㎡(40.6×16.2m)
단일,5 미세조정,57,57,172.15,47,37,37580,400.0,9926,47506,715,7.61,0.041,4.068,17.61,57층 659㎡(37.4×17.6m)
단일,5 미세조정,57,57,172.15,47,36,37580,400.0,10445,48025,718,7.65,0.043,4.066,15.47,57층 659㎡(42.6×15.5m)
단일,5 미세조정,57,57,172.15,47,37,37580,400.0,10129,47709,717,7.63,0.046,4.065,16.66,57층 659㎡(39.6×16.7m)
단일,5 미세조정,57,57,172.15,47,37,37580,400.0,10400,47980,718,7.64,0.043,4.064,15.63,57층 659㎡(42.2×15.6m)
단일,5 미세조정,57,57,172.15,47,39,37580,400.0,10232,47812,717,7.63,0.054,4.061,16.24,57층 659㎡(40.6×16.2m)
단일,5 미세조정,57,57,172.15,47,36,37580,400.0,10653,48233,720,7.66,0.037,4.055,14.82,57층 659㎡(44.5×14.8m)
단일,5 미세조정,57,57,172.15,47,34,37580,400.0,10129,47709,717,7.63,0.047,4.051,16.66,57층 659㎡(39.6×16.7m)
단일,5 미세조정,57,57,172.15,47,34,37580,400.0,10129,47709,717,7.63,0.038,4.047,16.66,57층 659㎡(39.6×16.7m)
단일,5 미세조정,57,57,172.15,47,33,37580,400.0,10400,47980,718,7.64,0.031,4.044,15.63,57층 659㎡(42.2×15.6m)
단일,5 미세조정,57,57,172.15,47,40,37580,400.0,11751,49331,726,7.73,0.052,4.044,12.35,57층 659㎡(53.4×12.4m)
단일,5 미세조정,57,57,172.15,47,34,37580,400.0,10445,48025,718,7.65,0.05,4.039,15.47,57층 659㎡(42.6×15.5m)
단일,5 미세조정,57,57,172.15,47,34,37580,400.0,10400,47980,718,7.64,0.052,4.038,15.63,57층 659㎡(42.2×15.6m)
단일,5 미세조정,57,57,172.15,47,33,37580,400.0,10274,47854,717,7.64,0.036,4.037,16.08,57층 659㎡(41.0×16.1m)
단일,5 미세조정,57,57,172.15,47,33,37580,400.0,10445,48025,718,7.65,0.037,4.033,15.47,57층 659㎡(42.6×15.5m)
단일,5 미세조정,57,57,172.15,47,34,37580,400.0,10653,48233,720,7.66,0.034,4.032,14.82,57층 659㎡(44.5×14.8m)
단일,5 미세조정,57,57,172.15,47,34,37580,400.0,10856,48436,721,7.67,0.027,4.025,14.26,57층 659㎡(46.2×14.3m)
단일,5 미세조정,57,57,172.15,47,33,37580,400.0,10704,48284,720,7.66,0.039,4.023,14.68,57층 659㎡(44.9×14.7m)
단일,5 미세조정,57,57,172.15,47,33,37580,400.0,10856,48436,721,7.67,0.04,4.018,14.26,57층 659㎡(46.2×14.3m)
쌍둥이,5 미세조정,57+57,57,172.15,47,33,37580,400.0,13588,51168,735,7.82,0.024,4.005,15.19,57층 314㎡(20.7×15.2m) + 57층 345㎡(21.7×15.9m)
쌍둥이,5 미세조정,57+57,57,172.15,47,33,37580,400.0,13786,51366,736,7.83,0.025,3.997,14.01,57층 314㎡(22.4×14.0m) + 57층 345㎡(23.5×14.7m)
쌍둥이,5 미세조정,57+57,57,172.15,47,33,37580,400.0,13909,51489,737,7.84,0.034,3.992,13.48,57층 314㎡(23.3×13.5m) + 57층 345㎡(24.4×14.1m)
단일,5 미세조정,56,56,169.2,47,36,37580,400.0,10138,47718,729,7.76,0.033,4.069,16.38,56층 671㎡(41.0×16.4m)
단일,5 미세조정,56,56,169.2,47,38,37580,400.0,10138,47718,729,7.76,0.052,4.063,16.38,56층 671㎡(41.0×16.4m)
단일,5 미세조정,56,56,169.2,47,40,37580,400.0,10304,47884,730,7.77,0.052,4.063,15.77,56층 671㎡(42.6×15.8m)
단일,5 미세조정,56,56,169.2,47,38,37580,400.0,10972,48552,734,7.82,0.05,4.048,13.85,56층 671㎡(48.5×13.8m)
단일,5 미세조정,56,56,169.2,47,38,37580,400.0,10304,47884,730,7.77,0.047,4.044,15.77,56층 671㎡(42.6×15.8m)
단일,5 미세조정,56,56,169.2,47,34,37580,400.0,10304,47884,730,7.77,0.05,4.04,15.77,56층 671㎡(42.6×15.8m)
단일,5 미세조정,56,56,169.2,47,34,37580,400.0,10349,47929,731,7.78,0.053,4.039,15.61,56층 671㎡(43.0×15.6m)
단일,5 미세조정,56,56,169.2,47,33,37580,400.0,11055,48635,735,7.82,0.033,4.014,13.65,56층 671㎡(49.2×13.7m)
쌍둥이,5 미세조정,56+56,56,169.2,47,33,37580,400.0,13542,51122,748,7.96,0.026,4.001,14.75,56층 320㎡(21.7×14.8m) + 56층 352㎡(22.7×15.5m)
단일,5 미세조정,55,55,166.25,47,35,37580,400.0,10251,47831,743,7.91,0.024,4.068,15.75,55층 683㎡(43.4×15.8m)
단일,5 미세조정,55,55,166.25,47,35,37580,400.0,10455,48035,745,7.93,0.024,4.067,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,55,55,166.25,47,38,37580,400.0,9741,47321,740,7.88,0.05,4.064,17.93,55층 683㎡(38.1×17.9m)
단일,1b 층수·세장비,55,55,166.25,47,37,37580,400.0,10042,47622,742,7.9,0.048,4.062,16.53,55층 683㎡(41.3×16.5m)
단일,5 미세조정,55,55,166.25,47,40,37580,400.0,10455,48035,745,7.93,0.053,4.059,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,55,55,166.25,47,39,37580,400.0,10803,48383,747,7.95,0.053,4.056,14.13,55층 683㎡(48.3×14.1m)
단일,5 미세조정,55,55,166.25,47,36,37580,400.0,10251,47831,743,7.91,0.032,4.052,15.75,55층 683㎡(43.4×15.8m)
단일,5 미세조정,55,55,166.25,47,35,37580,400.0,10520,48100,745,7.93,0.039,4.038,14.9,55층 683㎡(45.9×14.9m)
단일,5 미세조정,55,55,166.25,47,34,37580,400.0,10455,48035,745,7.93,0.044,4.034,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,55,55,166.25,47,38,37580,400.0,11187,48767,749,7.97,0.061,4.021,13.26,55층 683㎡(51.5×13.3m)
단일,1b 층수·세장비,55,55,166.25,47,42,37580,400.0,10455,48035,745,7.93,0.061,3.961,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,54,54,163.3,47,35,37580,400.0,10109,47689,756,8.05,0.023,4.071,16.05,54층 696㎡(43.3×16.1m)
단일,5 미세조정,54,54,163.3,47,36,37580,400.0,10109,47689,756,8.05,0.043,4.063,16.05,54층 696㎡(43.3×16.1m)
단일,5 미세조정,54,54,163.3,47,40,37580,400.0,10356,47936,758,8.07,0.053,4.06,15.23,54층 696㎡(45.7×15.2m)
단일,5 미세조정,54,54,163.3,47,36,37580,400.0,10356,47936,758,8.07,0.033,4.053,15.23,54층 696㎡(45.7×15.2m)
단일,5 미세조정,54,54,163.3,47,36,37580,400.0,10847,48427,761,8.1,0.024,4.049,13.9,54층 696㎡(50.1×13.9m)
단일,5 미세조정,54,54,163.3,47,34,37580,400.0,10109,47689,756,8.05,0.041,4.043,16.05,54층 696㎡(43.3×16.1m)
단일,5 미세조정,53,53,160.35,47,38,37580,400.0,10011,47591,770,8.2,0.053,4.063,16.21,53층 709㎡(43.8×16.2m)
단일,5 미세조정,53,53,160.35,47,34,37580,400.0,9749,47329,768,8.18,0.035,4.058,17.28,53층 709㎡(41.0×17.3m)
단일,5 미세조정,53,53,160.35,47,34,37580,400.0,9849,47429,769,8.19,0.049,4.05,16.84,53층 709㎡(42.1×16.8m)
단일,5 미세조정,53,53,160.35,47,34,37580,400.0,10011,47591,770,8.2,0.051,4.042,16.21,53층 709㎡(43.8×16.2m)
쌍둥이,5 미세조정,53+53,53,160.35,47,33,37580,400.0,13376,50956,789,8.4,0.025,4.011,13.98,53층 338㎡(24.2×14.0m) + 53층 371㎡(25.3×14.7m)
단일,5 미세조정,52,52,157.4,47,38,37580,400.0,9751,47331,783,8.34,0.056,4.055,17.0,52층 723㎡(42.5×17.0m)
단일,5 미세조정,52,52,157.4,47,36,37580,400.0,10153,47733,786,8.36,0.042,4.053,15.52,52층 723㎡(46.6×15.5m)
단일,5 미세조정,52,52,157.4,47,34,37580,400.0,10153,47733,786,8.36,0.039,4.047,15.52,52층 723㎡(46.6×15.5m)
단일,5 미세조정,50,50,151.5,47,38,37580,400.0,9493,47073,813,8.65,0.061,4.068,17.61,50층 752㎡(42.7×17.6m)
단일,5 미세조정,50,50,151.5,47,38,37580,400.0,9592,47172,814,8.66,0.051,4.065,17.17,50층 752㎡(43.8×17.2m)
단일,1b 층수·세장비,50,50,151.5,47,37,37580,400.0,9553,47133,813,8.66,0.054,4.059,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,50,50,151.5,47,33,37580,400.0,8844,46424,809,8.61,0.025,3.953,22.38,50층 752㎡(33.6×22.4m)
단일,5 미세조정,49,49,148.55,47,37,37580,400.0,9200,46780,828,8.81,0.051,4.08,18.81,49층 767㎡(40.8×18.8m)
단일,5 미세조정,48,48,145.6,47,34,37580,400.0,9022,46602,844,8.98,0.074,4.063,19.5,48층 783㎡(40.2×19.5m)
단일,5 미세조정,48,48,145.6,47,37,37580,400.0,9737,47317,849,9.03,0.046,4.059,16.15,48층 783㎡(48.5×16.2m)
단일,5 미세조정,47,47,142.65,47,34,37580,400.0,9442,47022,865,9.2,0.029,4.058,17.04,47층 800㎡(46.9×17.0m)
단일,5 미세조정,47,47,142.65,47,33,37580,400.0,9559,47139,865,9.21,0.043,4.057,16.58,47층 800㎡(48.2×16.6m)
단일,5 미세조정,47,47,142.65,47,34,37580,400.0,9287,46867,863,9.19,0.04,4.047,17.71,47층 800㎡(45.2×17.7m)
단일,5 미세조정,47,47,142.65,47,34,37580,400.0,9677,47257,866,9.22,0.032,4.047,16.16,47층 800㎡(49.5×16.2m)
단일,5 미세조정,46,46,139.7,47,34,37580,400.0,8823,46403,879,9.35,0.035,4.072,19.92,46층 817㎡(41.0×19.9m)
단일,5 미세조정,46,46,139.7,47,34,37580,400.0,9183,46763,881,9.38,0.051,4.064,17.9,46층 817㎡(45.6×17.9m)
단일,5 미세조정,46,46,139.7,47,37,37580,400.0,9183,46763,881,9.38,0.055,4.063,17.9,46층 817㎡(45.6×17.9m)
단일,5 미세조정,46,46,139.7,47,36,37580,400.0,9523,47103,884,9.41,0.035,4.06,16.5,46층 817㎡(49.5×16.5m)
단일,5 미세조정,46,46,139.7,47,37,37580,400.0,9337,46917,883,9.39,0.064,4.059,17.22,46층 817㎡(47.4×17.2m)
단일,5 미세조정,46,46,139.7,47,33,37580,400.0,9569,47149,884,9.41,0.068,4.036,16.34,46층 817㎡(50.0×16.3m)
단일,5 미세조정,46,46,139.7,47,33,37580,400.0,9977,47557,887,9.44,0.058,4.034,15.06,46층 817㎡(54.2×15.1m)
단일,1b 층수·세장비,45,45,136.75,47,34,37580,400.0,8368,45948,895,9.53,0.035,4.078,23.6,45층 835㎡(35.4×23.6m)
단일,5 미세조정,45,45,136.75,47,38,37580,400.0,8798,46378,898,9.56,0.06,4.076,19.63,45층 835㎡(42.5×19.6m)
단일,5 미세조정,45,45,136.75,47,34,37580,400.0,8895,46475,899,9.57,0.049,4.071,19.05,45층 835㎡(43.8×19.0m)
단일,5 미세조정,45,45,136.75,47,34,37580,400.0,8984,46564,900,9.58,0.036,4.069,18.57,45층 835㎡(45.0×18.6m)
단일,1b 층수·세장비,45,45,136.75,47,38,37580,400.0,9041,46621,900,9.58,0.065,3.947,18.28,45층 835㎡(45.7×18.3m)
단일,5 미세조정,44,44,133.8,47,35,37580,400.0,8879,46459,919,9.79,0.062,4.068,18.78,44층 854㎡(45.5×18.8m)
단일,5 미세조정,44,44,133.8,47,34,37580,400.0,8696,46276,918,9.77,0.024,4.068,19.85,44층 854㎡(43.0×19.9m)
단일,5 미세조정,44,44,133.8,47,33,37580,400.0,9021,46601,920,9.8,0.052,4.066,18.07,44층 854㎡(47.3×18.1m)
단일,5 미세조정,44,44,133.8,47,33,37580,400.0,9349,46929,923,9.82,0.056,4.057,16.71,44층 854㎡(51.1×16.7m)
단일,5 미세조정,44,44,133.8,47,34,37580,400.0,8972,46552,920,9.79,0.064,4.052,18.3,44층 854㎡(46.7×18.3m)
단일,5 미세조정,42,42,127.9,47,35,37580,400.0,8757,46337,962,10.24,0.031,4.085,18.73,42층 895㎡(47.8×18.7m)
단일,5 미세조정,42,42,127.9,47,36,37580,400.0,8757,46337,962,10.24,0.056,4.076,18.73,42층 895㎡(47.8×18.7m)
단일,5 미세조정,42,42,127.9,47,36,37580,400.0,9256,46836,966,10.28,0.046,4.072,16.62,42층 895㎡(53.8×16.6m)
단일,5 미세조정,60,60,181.0,48,41,37580,400.0,10512,48092,683,7.27,0.062,4.067,15.83,60층 626㎡(39.6×15.8m)
단일,5 미세조정,60,60,181.0,48,42,37580,400.0,10943,48523,685,7.29,0.061,4.065,14.45,60층 626㎡(43.3×14.4m)
단일,5 미세조정,60,60,181.0,48,37,37580,400.0,10730,48310,684,7.28,0.037,4.047,15.08,60층 626㎡(41.5×15.1m)
단일,5 미세조정,60,60,181.0,48,37,37580,400.0,10813,48393,684,7.28,0.038,4.046,14.82,60층 626㎡(42.2×14.8m)
단일,5 미세조정,60,60,181.0,48,39,37580,400.0,11151,48731,686,7.3,0.056,4.038,13.9,60층 626㎡(45.0×13.9m)
단일,5 미세조정,60,60,181.0,48,34,37580,400.0,10405,47985,682,7.26,0.037,4.035,16.24,60층 626㎡(38.6×16.2m)
단일,5 미세조정,60,60,181.0,48,37,37580,400.0,11011,48591,686,7.3,0.041,4.034,14.26,60층 626㎡(43.9×14.3m)
단일,5 미세조정,60,60,181.0,48,39,37580,400.0,11307,48887,687,7.31,0.057,4.032,13.53,60층 626㎡(46.3×13.5m)
단일,5 미세조정,60,60,181.0,48,33,37580,400.0,10684,48264,684,7.28,0.039,4.027,15.23,60층 626㎡(41.1×15.2m)
단일,5 미세조정,60,60,181.0,48,33,37580,400.0,11151,48731,686,7.3,0.039,4.019,13.9,60층 626㎡(45.0×13.9m)
단일,5 미세조정,60,60,181.0,48,33,37580,400.0,11461,49041,688,7.32,0.041,4.01,13.19,60층 626㎡(47.5×13.2m)
단일,5 미세조정,60,60,181.0,48,33,37580,400.0,11011,48591,686,7.3,0.039,4.007,14.26,60층 626㎡(43.9×14.3m)
쌍둥이,5 미세조정,60+60,60,181.0,48,33,37580,400.0,14054,51634,700,7.46,0.023,4.006,14.25,60층 298㎡(20.9×14.2m) + 60층 328㎡(22.0×14.9m)
쌍둥이,5 미세조정,60+60,60,181.0,48,33,37580,400.0,14211,51791,701,7.46,0.034,3.994,13.48,60층 298㎡(22.1×13.5m) + 60층 328㎡(23.2×14.1m)
단일,1b 층수·세장비,60,60,181.0,48,36,37580,400.0,10512,48092,683,7.27,0.112,3.967,15.83,60층 626㎡(39.6×15.8m)
단일,1b 층수·세장비,60,60,181.0,48,35,37580,400.0,9735,47315,678,7.22,0.056,3.963,20.43,60층 626㎡(30.7×20.4m)
단일,1b 층수·세장비,60,60,181.0,48,37,37580,400.0,10943,48523,685,7.29,0.105,3.962,14.45,60층 626㎡(43.3×14.4m)
단일,1b 층수·세장비,60,60,181.0,48,35,37580,400.0,9735,47315,678,7.22,0.049,3.962,20.43,60층 626㎡(30.7×20.4m)
단일,5 미세조정,59,59,178.05,48,37,37580,400.0,10718,48298,696,7.4,0.038,4.046,14.95,59층 637㎡(42.6×14.9m)
단일,5 미세조정,59,59,178.05,48,38,37580,400.0,10718,48298,696,7.4,0.047,4.042,14.95,59층 637㎡(42.6×14.9m)
단일,5 미세조정,59,59,178.05,48,40,37580,400.0,11054,48634,697,7.42,0.066,4.02,14.02,59층 637㎡(45.4×14.0m)
쌍둥이,5 미세조정,59+59,59,178.05,48,33,37580,400.0,14083,51663,713,7.58,0.023,4.01,13.59,59층 303㎡(22.3×13.6m) + 59층 334㎡(23.4×14.3m)
단일,5 미세조정,59,59,178.05,48,33,37580,400.0,11054,48634,697,7.42,0.04,4.003,14.02,59층 637㎡(45.4×14.0m)
쌍둥이,5 미세조정,59+59,59,178.05,48,33,37580,400.0,14313,51893,714,7.6,0.03,3.99,12.75,59층 303㎡(23.8×12.7m) + 59층 334㎡(25.0×13.4m)
단일,5 미세조정,58,58,175.1,48,35,37580,400.0,10368,47948,706,7.51,0.024,4.071,15.94,58층 648㎡(40.6×15.9m)
단일,5 미세조정,58,58,175.1,48,38,37580,400.0,10751,48331,708,7.53,0.051,4.05,14.7,58층 648㎡(44.1×14.7m)
단일,5 미세조정,58,58,175.1,48,38,37580,400.0,10368,47948,706,7.51,0.045,4.049,15.94,58층 648㎡(40.6×15.9m)
단일,5 미세조정,58,58,175.1,48,34,37580,400.0,10326,47906,705,7.51,0.047,4.047,16.1,58층 648㎡(40.2×16.1m)
단일,5 미세조정,58,58,175.1,48,38,37580,400.0,10541,48121,707,7.52,0.046,4.044,15.34,58층 648㎡(42.2×15.3m)
단일,5 미세조정,58,58,175.1,48,34,37580,400.0,10222,47802,705,7.5,0.034,4.04,16.52,58층 648㎡(39.2×16.5m)
단일,5 미세조정,58,58,175.1,48,34,37580,400.0,10751,48331,708,7.53,0.034,4.032,14.7,58층 648㎡(44.1×14.7m)
단일,5 미세조정,58,58,175.1,48,40,37580,400.0,11260,48840,711,7.56,0.067,4.029,13.42,58층 648㎡(48.3×13.4m)
단일,5 미세조정,58,58,175.1,48,39,37580,400.0,11501,49081,712,7.58,0.059,4.021,12.91,58층 648㎡(50.2×12.9m)
쌍둥이,5 미세조정,58+58,58,175.1,48,33,37580,400.0,13800,51380,723,7.7,0.032,4.009,14.49,58층 309㎡(21.3×14.5m) + 58층 339㎡(22.3×15.2m)
쌍둥이,5 미세조정,58+58,58,175.1,48,33,37580,400.0,13915,51495,724,7.71,0.025,3.994,13.89,58층 309㎡(22.2×13.9m) + 58층 339㎡(23.3×14.6m)
쌍둥이,5 미세조정,58+58,58,175.1,48,33,37580,400.0,14039,51619,725,7.71,0.033,3.991,13.36,58층 309㎡(23.1×13.4m) + 58층 339㎡(24.2×14.0m)
단일,5 미세조정,57,57,172.15,48,37,37580,400.0,10274,47854,717,7.64,0.042,4.066,16.08,57층 659㎡(41.0×16.1m)
단일,5 미세조정,57,57,172.15,48,37,37580,400.0,9926,47506,715,7.61,0.045,4.066,17.61,57층 659㎡(37.4×17.6m)
단일,5 미세조정,57,57,172.15,48,41,37580,400.0,10653,48233,720,7.66,0.062,4.062,14.82,57층 659㎡(44.5×14.8m)
단일,5 미세조정,57,57,172.15,48,41,37580,400.0,10232,47812,717,7.63,0.063,4.06,16.24,57층 659㎡(40.6×16.2m)
단일,5 미세조정,57,57,172.15,48,38,37580,400.0,10445,48025,718,7.65,0.048,4.058,15.47,57층 659㎡(42.6×15.5m)
단일,5 미세조정,57,57,172.15,48,36,37580,400.0,10719,48299,720,7.66,0.039,4.04,14.64,57층 659㎡(45.0×14.6m)
단일,5 미세조정,57,57,172.15,48,33,37580,400.0,10653,48233,720,7.66,0.042,4.035,14.82,57층 659㎡(44.5×14.8m)
단일,5 미세조정,57,57,172.15,48,34,37580,400.0,11007,48587,722,7.68,0.047,4.027,13.88,57층 659㎡(47.5×13.9m)
단일,5 미세조정,57,57,172.15,48,34,37580,400.0,11074,48654,722,7.69,0.048,4.025,13.73,57층 659㎡(48.0×13.7m)
단일,5 미세조정,56,56,169.2,48,37,37580,400.0,9834,47414,728,7.74,0.035,4.07,17.77,56층 671㎡(37.8×17.8m)
단일,5 미세조정,56,56,169.2,48,36,37580,400.0,10035,47615,729,7.76,0.032,4.069,16.81,56층 671㎡(39.9×16.8m)
단일,5 미세조정,56,56,169.2,48,37,37580,400.0,9834,47414,728,7.74,0.038,4.061,17.77,56층 671㎡(37.8×17.8m)
단일,5 미세조정,56,56,169.2,48,34,37580,400.0,10138,47718,729,7.76,0.021,4.044,16.38,56층 671㎡(41.0×16.4m)
단일,5 미세조정,56,56,169.2,48,34,37580,400.0,10304,47884,730,7.77,0.062,4.041,15.77,56층 671㎡(42.6×15.8m)
단일,5 미세조정,56,56,169.2,48,34,37580,400.0,10620,48200,732,7.79,0.055,4.032,14.77,56층 671㎡(45.4×14.8m)
쌍둥이,5 미세조정,56+56,56,169.2,48,34,37580,400.0,13460,51040,747,7.95,0.033,3.999,15.33,56층 320㎡(20.8×15.3m) + 56층 352㎡(21.9×16.1m)
단일,5 미세조정,55,55,166.25,48,36,37580,400.0,11187,48767,749,7.97,0.024,4.054,13.26,55층 683㎡(51.5×13.3m)
단일,5 미세조정,55,55,166.25,48,34,37580,400.0,10042,47622,742,7.9,0.052,4.045,16.53,55층 683㎡(41.3×16.5m)
단일,5 미세조정,55,55,166.25,48,34,37580,400.0,10655,48235,746,7.94,0.047,4.03,14.52,55층 683㎡(47.1×14.5m)
단일,5 미세조정,55,55,166.25,48,34,37580,400.0,10803,48383,747,7.95,0.048,4.028,14.13,55층 683㎡(48.3×14.1m)
쌍둥이,5 미세조정,55+55,55,166.25,48,34,37580,400.0,13524,51104,761,8.1,0.042,3.997,14.26,55층 325㎡(22.8×14.3m) + 55층 358㎡(23.9×15.0m)
단일,1b 층수·세장비,55,55,166.25,48,35,37580,400.0,9299,46879,738,7.85,0.025,3.953,21.34,55층 683㎡(32.0×21.3m)
단일,5 미세조정,54,54,163.3,48,35,37580,400.0,10700,48280,760,8.09,0.024,4.058,14.26,54층 696㎡(48.8×14.3m)
단일,5 미세조정,54,54,163.3,48,34,37580,400.0,9845,47425,755,8.03,0.038,4.052,17.12,54층 696㎡(40.7×17.1m)
단일,5 미세조정,54,54,163.3,48,34,37580,400.0,10405,47985,758,8.07,0.039,4.037,15.08,54층 696㎡(46.1×15.1m)
단일,5 미세조정,54,54,163.3,48,38,37580,400.0,10700,48280,760,8.09,0.06,4.03,14.26,54층 696㎡(48.8×14.3m)
단일,5 미세조정,53,53,160.35,48,40,37580,400.0,10011,47591,770,8.2,0.063,4.063,16.21,53층 709㎡(43.8×16.2m)
단일,5 미세조정,53,53,160.35,48,41,37580,400.0,10255,47835,772,8.21,0.063,4.06,15.37,53층 709㎡(46.1×15.4m)
단일,5 미세조정,53,53,160.35,48,38,37580,400.0,9849,47429,769,8.19,0.056,4.053,16.84,53층 709㎡(42.1×16.8m)
단일,5 미세조정,53,53,160.35,48,38,37580,400.0,10255,47835,772,8.21,0.059,4.042,15.37,53층 709㎡(46.1×15.4m)
쌍둥이,5 미세조정,53+53,53,160.35,48,33,37580,400.0,13189,50769,788,8.39,0.031,4.011,14.9,53층 338㎡(22.7×14.9m) + 53층 371㎡(23.8×15.6m)
쌍둥이,5 미세조정,52+52,52,157.4,48,33,37580,400.0,13055,50635,802,8.54,0.039,4.015,15.05,52층 344㎡(22.9×15.0m) + 52층 379㎡(24.0×15.8m)
단일,5 미세조정,49,49,148.55,48,34,37580,400.0,9120,46700,827,8.8,0.055,4.055,19.3,49층 767㎡(39.7×19.3m)
단일,5 미세조정,49,49,148.55,48,33,37580,400.0,9393,46973,829,8.82,0.039,4.049,17.79,49층 767㎡(43.1×17.8m)
단일,5 미세조정,48,48,145.6,48,34,37580,400.0,9292,46872,845,9.0,0.028,4.051,17.98,48층 783㎡(43.6×18.0m)
단일,5 미세조정,48,48,145.6,48,34,37580,400.0,9737,47317,849,9.03,0.076,4.033,16.15,48층 783㎡(48.5×16.2m)
단일,5 미세조정,48,48,145.6,48,34,37580,400.0,9923,47503,850,9.05,0.078,4.026,15.54,48층 783㎡(50.4×15.5m)
단일,5 미세조정,47,47,142.65,48,37,37580,400.0,9287,46867,863,9.19,0.062,4.061,17.71,47층 800㎡(45.2×17.7m)
단일,5 미세조정,47,47,142.65,48,33,37580,400.0,9559,47139,865,9.21,0.055,4.039,16.58,47층 800㎡(48.2×16.6m)
단일,5 미세조정,46,46,139.7,48,37,37580,400.0,9183,46763,881,9.38,0.063,4.063,17.9,46층 817㎡(45.6×17.9m)
단일,5 미세조정,46,46,139.7,48,38,37580,400.0,9087,46667,881,9.38,0.072,4.063,18.36,46층 817㎡(44.5×18.4m)
단일,5 미세조정,46,46,139.7,48,33,37580,400.0,8998,46578,880,9.37,0.049,4.058,18.84,46층 817㎡(43.4×18.8m)
단일,5 미세조정,46,46,139.7,48,34,37580,400.0,9233,46813,882,9.39,0.072,4.053,17.67,46층 817㎡(46.2×17.7m)
단일,5 미세조정,45,45,136.75,48,36,37580,400.0,9078,46658,900,9.58,0.063,4.065,18.1,45층 835㎡(46.1×18.1m)
단일,5 미세조정,45,45,136.75,48,37,37580,400.0,9302,46882,902,9.6,0.057,4.058,17.12,45층 835㎡(48.8×17.1m)
단일,5 미세조정,45,45,136.75,48,34,37580,400.0,9127,46707,901,9.59,0.064,4.047,17.87,45층 835㎡(46.7×17.9m)
단일,1b 층수·세장비,45,45,136.75,48,39,37580,400.0,8681,46261,897,9.55,0.089,3.946,20.43,45층 835㎡(40.9×20.4m)
단일,5 미세조정,43,43,130.85,48,36,37580,400.0,8686,46266,939,10.0,0.041,4.097,19.49,43층 874㎡(44.8×19.5m)
단일,5 미세조정,43,43,130.85,48,34,37580,400.0,8517,46097,938,9.98,0.054,4.076,20.6,43층 874㎡(42.4×20.6m)
단일,5 미세조정,43,43,130.85,48,34,37580,400.0,8686,46266,939,10.0,0.061,4.071,19.49,43층 874㎡(44.8×19.5m)
단일,5 미세조정,43,43,130.85,48,38,37580,400.0,8913,46493,941,10.02,0.076,4.062,18.28,43층 874㎡(47.8×18.3m)
단일,5 미세조정,43,43,130.85,48,35,37580,400.0,9633,47213,947,10.08,0.059,4.05,15.58,43층 874㎡(56.1×15.6m)
단일,5 미세조정,42,42,127.9,48,35,37580,400.0,8973,46553,964,10.26,0.032,4.083,17.72,42층 895㎡(50.5×17.7m)
단일,5 미세조정,42,42,127.9,48,36,37580,400.0,9082,46662,965,10.27,0.033,4.081,17.27,42층 895㎡(51.8×17.3m)
단일,5 미세조정,42,42,127.9,48,39,37580,400.0,8757,46337,962,10.24,0.068,4.075,18.73,42층 895㎡(47.8×18.7m)
단일,5 미세조정,42,42,127.9,48,33,37580,400.0,8757,46337,962,10.24,0.052,4.068,18.73,42층 895㎡(47.8×18.7m)
단일,5 미세조정,42,42,127.9,48,35,37580,400.0,8973,46553,964,10.26,0.067,4.062,17.72,42층 895㎡(50.5×17.7m)
단일,5 미세조정,42,42,127.9,48,36,37580,400.0,9082,46662,965,10.27,0.068,4.059,17.27,42층 895㎡(51.8×17.3m)
단일,1b 층수·세장비,40,40,122.0,48,33,37580,400.0,8163,45743,1006,10.7,0.032,3.946,21.67,40층 940㎡(43.3×21.7m)
단일,1b 층수·세장비,60,60,181.0,49,40,37580,400.0,10943,48523,685,7.29,0.054,4.094,14.45,60층 626㎡(43.3×14.4m)
단일,5 미세조정,60,60,181.0,49,38,37580,400.0,10197,47777,681,7.25,0.04,4.057,17.17,60층 626㎡(36.5×17.2m)
단일,5 미세조정,60,60,181.0,49,37,37580,400.0,10943,48523,685,7.29,0.049,4.035,14.45,60층 626㎡(43.3×14.4m)
