family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
단일,1a 방위·위치,47,47,159.1,156,33,102,10,54,37580,400.0,9631,47211,866,9.22,0.084,,,1,3.36,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,50+50,50,169.0,162,31,102,12,60,37580,400.0,12771,50351,833,8.86,0.22,6.7,1.67,2,3.411,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,38+38,38,129.4,166,30,102,12,64,37580,400.0,12393,49973,1094,11.64,0.214,6.0,0.09,2,3.403,12.84,38층 494㎡(38.5×12.8m) + 38층 494㎡(38.5×12.8m)
단일,1b 층수·세장비,44,44,149.2,142,31,103,10,39,37580,400.0,8579,46159,917,9.76,0.123,,,1,3.43,20.67,44층 854㎡(41.3×20.7m)
단일,1b 층수·세장비,47,47,159.1,148,37,103,15,45,37580,400.0,8881,46461,861,9.16,0.082,,,1,3.409,19.99,47층 800㎡(40.0×20.0m)
2개동,2개동,41+41,41,139.3,155,33,103,13,52,37580,400.0,14869,52449,1033,11.0,0.086,4.3,0.06,2,3.397,9.57,41층 458㎡(47.9×9.6m) + 41층 458㎡(47.9×9.6m)
2개동,2개동,38+38,38,129.4,155,30,103,12,52,37580,400.0,15173,52753,1118,11.9,0.105,6.0,0.09,2,3.391,9.08,38층 494㎡(54.5×9.1m) + 38층 494㎡(54.5×9.1m)
단일,1a 방위·위치,47,47,159.1,137,34,104,17,33,37580,400.0,9631,47211,866,9.22,0.055,,,1,3.487,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,38,38,129.4,148,34,104,10,44,37580,400.0,7660,45240,1054,11.22,0.127,,,1,3.434,25.68,38층 989㎡(38.5×25.7m)
2개동,2개동,53+53,53,178.9,161,33,104,12,57,37580,400.0,15923,53503,805,8.57,0.107,4.3,0.05,2,3.417,9.41,53층 355㎡(37.7×9.4m) + 53층 355㎡(37.7×9.4m)
단일,1a 방위·위치,47,47,159.1,167,30,104,12,63,37580,400.0,9631,47211,866,9.22,0.199,,,1,3.474,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,53+53,53,178.9,167,32,104,12,63,37580,400.0,13176,50756,788,8.39,0.044,17.9,0.2,2,3.374,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,44+44,44,149.2,157,42,105,18,52,37580,400.0,14431,52011,959,10.21,0.092,4.3,0.06,2,3.377,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
2개동,2개동,53+53,53,178.9,159,38,105,18,54,37580,400.0,13176,50756,788,8.39,0.037,14.5,0.16,2,3.377,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,55+55,55,185.5,161,43,105,18,56,37580,400.0,13441,51021,761,8.1,0.037,11.8,0.13,2,3.364,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,38+38,38,129.4,173,30,105,12,68,37580,400.0,13359,50939,1102,11.73,0.148,9.0,0.14,2,3.38,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
단일,1b 층수·세장비,44,44,149.2,144,31,106,11,38,37580,400.0,8579,46159,917,9.76,0.067,,,1,3.443,20.67,44층 854㎡(41.3×20.7m)
단일,1b 층수·세장비,38,38,129.4,148,30,106,10,42,37580,400.0,7947,45527,1057,11.25,0.038,,,1,3.442,22.24,38층 989㎡(44.5×22.2m)
단일,1b 층수·세장비,38,38,129.4,150,34,106,10,44,37580,400.0,8278,45858,1060,11.28,0.119,,,1,3.431,19.89,38층 989㎡(49.7×19.9m)
단일,1b 층수·세장비,38,38,129.4,154,36,106,15,48,37580,400.0,8621,46201,1063,11.31,0.135,,,1,3.419,18.16,38층 989㎡(54.5×18.2m)
2개동,2개동,53+53,53,178.9,158,42,106,20,52,37580,400.0,15923,53503,805,8.57,0.157,6.0,0.07,2,3.362,9.41,53층 355㎡(37.7×9.4m) + 53층 355㎡(37.7×9.4m)
단일,1b 층수·세장비,53,53,178.9,159,29,106,18,53,37580,400.0,9849,47429,769,8.19,0.044,,,1,3.474,16.84,53층 709㎡(42.1×16.8m)
2개동,2개동,53+53,53,178.9,163,43,106,18,57,37580,400.0,13176,50756,788,8.39,0.037,11.9,0.13,2,3.358,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,38+38,38,129.4,165,25,106,12,59,37580,400.0,11033,48613,1082,11.51,0.346,4.3,1.07,2,3.376,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
단일,1b 층수·세장비,38,38,129.4,150,32,107,10,43,37580,400.0,8621,46201,1063,11.31,0.075,,,1,3.406,18.16,38층 989㎡(54.5×18.2m)
2개동,2개동,44+44,44,149.2,160,40,107,20,53,37580,400.0,14431,52011,959,10.21,0.1,4.3,0.06,2,3.39,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
단일,1a 방위·위치,47,47,159.1,167,35,107,14,60,37580,400.0,9631,47211,866,9.22,0.146,,,1,3.494,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,53+53,53,178.9,167,29,107,12,60,37580,400.0,13656,51236,791,8.42,0.136,13.0,3.25,2,3.4,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,53+53,53,178.9,169,29,107,12,62,37580,400.0,13176,50756,788,8.39,0.02,11.9,0.13,2,3.419,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,38+38,38,129.4,176,31,107,12,69,37580,400.0,11907,49487,1089,11.6,0.233,4.3,0.07,2,3.408,14.06,38층 494㎡(35.2×14.1m) + 38층 494㎡(35.2×14.1m)
2개동,2개동,38+38,38,129.4,159,28,108,12,51,37580,400.0,14288,51868,1110,11.82,0.125,4.3,0.07,2,3.458,9.94,38층 494㎡(49.7×9.9m) + 38층 494㎡(49.7×9.9m)
단일,1b 층수·세장비,47,47,159.1,160,35,108,10,52,37580,400.0,8881,46461,861,9.16,0.12,,,1,3.4,19.99,47층 800㎡(40.0×20.0m)
단일,1a 방위·위치,47,47,159.1,160,30,108,11,52,37580,400.0,9631,47211,866,9.22,0.207,,,1,3.381,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,38+38,38,129.4,177,31,108,12,69,37580,400.0,12393,49973,1094,11.64,0.242,4.3,0.07,2,3.408,12.84,38층 494㎡(38.5×12.8m) + 38층 494㎡(38.5×12.8m)
단일,1b 층수·세장비,41,41,139.3,148,31,109,10,39,37580,400.0,7970,45550,979,10.42,0.118,,,1,3.419,24.72,41층 917㎡(37.1×24.7m)
단일,1b 층수·세장비,47,47,159.1,152,33,109,14,43,37580,400.0,10391,47971,871,9.27,0.21,,,1,3.389,14.14,47층 800㎡(56.6×14.1m)
단일,1b 층수·세장비,41,41,139.3,152,30,109,10,43,37580,400.0,8969,46549,988,10.51,0.175,,,1,3.381,17.48,41층 917㎡(52.4×17.5m)
2개동,2개동,38+38,38,129.4,155,33,109,11,46,37580,400.0,13359,50939,1102,11.73,0.089,4.3,0.07,2,3.388,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
단일,1b 층수·세장비,41,41,139.3,156,28,109,16,47,37580,400.0,8612,46192,985,10.48,0.053,,,1,3.593,19.15,41층 917㎡(47.9×19.1m)
2개동,2개동,50+50,50,169.0,166,40,109,18,57,37580,400.0,12771,50351,833,8.86,0.062,12.1,0.14,2,3.387,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
단일,1b 층수·세장비,50,50,169.0,151,29,110,10,41,37580,400.0,11484,49064,826,8.79,0.152,,,1,3.379,12.26,50층 752㎡(61.3×12.3m)
2개동,2개동,41+41,41,139.3,157,31,110,10,47,37580,400.0,11488,49068,1006,10.71,0.088,6.8,1.69,2,3.375,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
2개동,2개동,38+38,38,129.4,161,30,110,12,51,37580,400.0,13359,50939,1102,11.73,0.16,4.3,0.07,2,3.407,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
2개동,2개동,53+53,53,178.9,167,39,110,18,57,37580,400.0,13176,50756,788,8.39,0.054,14.5,0.16,2,3.376,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,38+38,38,129.4,169,29,110,12,59,37580,400.0,12393,49973,1094,11.64,0.184,4.3,0.07,2,3.439,12.84,38층 494㎡(38.5×12.8m) + 38층 494㎡(38.5×12.8m)
단일,1b 층수·세장비,53,53,178.9,149,29,111,10,38,37580,400.0,11838,49418,782,8.32,0.098,,,1,3.418,11.91,53층 709㎡(59.5×11.9m)
단일,1a 방위·위치,47,47,159.1,165,32,111,12,54,37580,400.0,9631,47211,866,9.22,0.181,,,1,3.514,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,53+53,53,178.9,166,31,111,12,55,37580,400.0,13656,51236,791,8.42,0.137,4.3,1.08,2,3.402,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,47+47,47,159.1,172,29,111,12,61,37580,400.0,12356,49936,883,9.4,0.184,13.3,3.33,2,3.389,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
단일,1a 방위·위치,47,47,159.1,174,31,111,14,63,37580,400.0,9631,47211,866,9.22,0.154,,,1,3.457,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,175,33,111,12,64,37580,400.0,9631,47211,866,9.22,0.092,,,1,3.482,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,38+38,38,129.4,160,38,112,18,48,37580,400.0,13359,50939,1102,11.73,0.084,4.3,0.07,2,3.401,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
단일,1a 방위·위치,47,47,159.1,165,34,112,18,53,37580,400.0,9631,47211,866,9.22,0.07,,,1,3.594,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,44,44,149.2,166,39,112,19,54,37580,400.0,8579,46159,917,9.76,0.247,,,1,3.455,20.67,44층 854㎡(41.3×20.7m)
단일,1a 방위·위치,47,47,159.1,175,29,112,12,63,37580,400.0,9631,47211,866,9.22,0.176,,,1,3.475,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,41,41,139.3,152,29,113,10,39,37580,400.0,8612,46192,985,10.48,0.102,,,1,3.432,19.15,41층 917㎡(47.9×19.1m)
2개동,2개동,50+50,50,169.0,168,34,113,13,55,37580,400.0,13774,51354,839,8.93,0.121,6.0,0.07,2,3.344,12.26,50층 376㎡(30.7×12.3m) + 50층 376㎡(30.7×12.3m)
2개동,2개동,44+44,44,149.2,171,29,113,12,58,37580,400.0,11928,49508,940,10.01,0.272,9.5,2.38,2,3.381,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
단일,1b 층수·세장비,41,41,139.3,151,30,114,10,37,37580,400.0,8969,46549,988,10.51,0.115,,,1,3.401,17.48,41층 917㎡(52.4×17.5m)
단일,1a 방위·위치,47,47,159.1,154,29,114,10,40,37580,400.0,9631,47211,866,9.22,0.124,,,1,3.404,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,41,41,139.3,164,27,114,16,50,37580,400.0,8268,45848,982,10.45,0.059,,,1,3.58,21.41,41층 917㎡(42.8×21.4m)
2개동,2개동,41+41,41,139.3,166,38,114,18,52,37580,400.0,13904,51484,1026,10.92,0.176,4.3,0.06,2,3.384,10.7,41층 458㎡(42.8×10.7m) + 41층 458㎡(42.8×10.7m)
2개동,2개동,38+38,38,129.4,175,26,114,12,61,37580,400.0,11439,49019,1085,11.55,0.145,4.3,0.07,2,3.422,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
2개동,2개동,55+55,55,185.5,175,34,114,12,61,37580,400.0,16239,53819,778,8.28,0.077,6.0,0.06,2,3.375,9.24,55층 342㎡(37.0×9.2m) + 55층 342㎡(37.0×9.2m)
2개동,2개동,55+55,55,185.5,168,40,115,16,53,37580,400.0,13929,51509,764,8.13,0.052,16.4,0.18,2,3.333,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,53+53,53,178.9,169,39,115,19,54,37580,400.0,13176,50756,788,8.39,0.031,5.2,1.29,2,3.376,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
단일,1b 층수·세장비,44,44,149.2,172,30,115,18,57,37580,400.0,8270,45850,915,9.74,0.065,,,1,3.573,23.86,44층 854㎡(35.8×23.9m)
2개동,2개동,50+50,50,169.0,177,28,115,12,62,37580,400.0,12771,50351,833,8.86,0.035,12.1,0.14,2,3.428,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
단일,1a 방위·위치,47,47,159.1,185,25,115,12,70,37580,400.0,9631,47211,866,9.22,0.138,,,1,3.454,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,44,44,149.2,168,41,116,16,52,37580,400.0,8270,45850,915,9.74,0.189,,,1,3.425,23.86,44층 854㎡(35.8×23.9m)
단일,1b 층수·세장비,47,47,159.1,170,31,116,10,54,37580,400.0,11817,49397,881,9.38,0.027,,,1,3.36,11.54,47층 800㎡(69.3×11.5m)
단일,1a 방위·위치,47,47,159.1,171,33,116,20,55,37580,400.0,9631,47211,866,9.22,0.047,,,1,3.464,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,47+47,47,159.1,171,35,116,13,55,37580,400.0,13868,51448,894,9.51,0.07,7.6,1.89,2,3.393,11.54,47층 400㎡(34.6×11.5m) + 47층 400㎡(34.6×11.5m)
2개동,2개동,47+47,47,159.1,171,38,116,15,55,37580,400.0,13327,50907,890,9.47,0.08,5.7,1.43,2,3.391,12.65,47층 400㎡(31.6×12.6m) + 47층 400㎡(31.6×12.6m)
2개동,2개동,47+47,47,159.1,179,27,116,12,63,37580,400.0,12356,49936,883,9.4,0.034,12.3,0.15,2,3.425,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
단일,1b 층수·세장비,47,47,159.1,171,33,117,10,54,37580,400.0,9249,46829,863,9.19,0.07,,,1,3.407,17.88,47층 800㎡(44.7×17.9m)
2개동,2개동,55+55,55,185.5,172,38,117,18,55,37580,400.0,14492,52072,767,8.17,0.057,14.0,0.15,2,3.336,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,55+55,55,185.5,176,43,117,18,59,37580,400.0,13929,51509,764,8.13,0.043,13.8,0.15,2,3.336,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,41+41,41,139.3,183,26,117,12,66,37580,400.0,12900,50480,1017,10.83,0.188,6.0,0.09,2,3.415,12.36,41층 458㎡(37.1×12.4m) + 41층 458㎡(37.1×12.4m)
2개동,2개동,41+41,41,139.3,187,29,117,12,70,37580,400.0,14869,52449,1033,11.0,0.216,6.0,0.09,2,3.391,9.57,41층 458㎡(47.9×9.6m) + 41층 458㎡(47.9×9.6m)
단일,1a 방위·위치,47,47,159.1,189,26,117,12,72,37580,400.0,9631,47211,866,9.22,0.22,,,1,3.427,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,47,47,159.1,171,33,118,10,53,37580,400.0,8881,46461,861,9.16,0.071,,,1,3.418,19.99,47층 800㎡(40.0×20.0m)
단일,1a 방위·위치,47,47,159.1,173,36,118,10,55,37580,400.0,9631,47211,866,9.22,0.117,,,1,3.303,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,38+38,38,129.4,179,26,118,12,61,37580,400.0,15173,52753,1118,11.9,0.073,13.0,0.2,2,3.385,9.08,38층 494㎡(54.5×9.1m) + 38층 494㎡(54.5×9.1m)
2개동,2개동,50+50,50,169.0,181,28,118,12,63,37580,400.0,13237,50817,836,8.9,0.028,12.7,0.15,2,3.397,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
단일,1b 층수·세장비,38,38,129.4,168,35,119,15,49,37580,400.0,7660,45240,1054,11.22,0.267,,,1,3.46,25.68,38층 989㎡(38.5×25.7m)
단일,1a 방위·위치,47,47,159.1,170,36,119,16,51,37580,400.0,9631,47211,866,9.22,0.091,,,1,3.555,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,38+38,38,129.4,177,29,119,12,58,37580,400.0,14288,51868,1110,11.82,0.089,9.0,0.14,2,3.375,9.94,38층 494㎡(49.7×9.9m) + 38층 494㎡(49.7×9.9m)
2개동,2개동,55+55,55,185.5,178,34,119,11,59,37580,400.0,14492,52072,767,8.17,0.075,13.4,3.36,2,3.391,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,38+38,38,129.4,181,30,119,12,62,37580,400.0,12393,49973,1094,11.64,0.079,9.0,0.14,2,3.395,12.84,38층 494㎡(38.5×12.8m) + 38층 494㎡(38.5×12.8m)
2개동,2개동,38+38,38,129.4,184,25,119,12,65,37580,400.0,11033,48613,1082,11.51,0.153,4.3,0.07,2,3.386,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
단일,1b 층수·세장비,41,41,139.3,168,32,120,11,48,37580,400.0,9679,47259,993,10.57,0.031,,,1,3.379,15.14,41층 917㎡(60.6×15.1m)
단일,1a 방위·위치,47,47,159.1,178,27,120,16,58,37580,400.0,9631,47211,866,9.22,0.028,,,1,3.603,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,175,36,121,13,54,37580,400.0,12868,50448,948,10.09,0.086,5.8,1.45,2,3.39,13.07,44층 427㎡(32.7×13.1m) + 44층 427㎡(32.7×13.1m)
2개동,2개동,47+47,47,159.1,175,38,121,18,54,37580,400.0,13868,51448,894,9.51,0.125,6.0,0.08,2,3.359,11.54,47층 400㎡(34.6×11.5m) + 47층 400㎡(34.6×11.5m)
단일,1a 방위·위치,47,47,159.1,175,36,121,10,54,37580,400.0,9631,47211,866,9.22,0.06,,,1,3.34,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,50+50,50,169.0,182,30,121,11,61,37580,400.0,15439,53019,851,9.05,0.032,13.0,0.15,2,3.319,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
2개동,2개동,44+44,44,149.2,188,31,121,12,67,37580,400.0,11928,49508,940,10.01,0.083,5.3,1.31,2,3.397,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
단일,1b 층수·세장비,53,53,178.9,175,42,122,19,53,37580,400.0,9458,47038,767,8.16,0.203,,,1,3.438,18.83,53층 709㎡(37.7×18.8m)
2개동,2개동,41+41,41,139.3,175,32,122,9,53,37580,400.0,11488,49068,1006,10.71,0.103,9.5,2.38,2,3.378,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
2개동,2개동,50+50,50,169.0,175,40,122,16,53,37580,400.0,14331,51911,843,8.97,0.115,6.0,0.07,2,3.345,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,41+41,41,139.3,175,31,122,10,53,37580,400.0,13904,51484,1026,10.92,0.077,9.0,0.13,2,3.336,10.7,41층 458㎡(42.8×10.7m) + 41층 458㎡(42.8×10.7m)
2개동,2개동,47+47,47,159.1,178,30,122,12,56,37580,400.0,12356,49936,883,9.4,0.062,4.3,1.07,2,3.526,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,41+41,41,139.3,178,30,122,10,56,37580,400.0,14869,52449,1033,11.0,0.055,13.0,0.19,2,3.325,9.57,41층 458㎡(47.9×9.6m) + 41층 458㎡(47.9×9.6m)
단일,1a 방위·위치,47,47,159.1,179,34,122,18,57,37580,400.0,9631,47211,866,9.22,0.075,,,1,3.576,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,179,38,122,16,57,37580,400.0,9631,47211,866,9.22,0.052,,,1,3.433,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,55+55,55,185.5,182,38,122,13,60,37580,400.0,13929,51509,764,8.13,0.047,6.0,1.51,2,3.384,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,55+55,55,185.5,187,33,122,12,65,37580,400.0,13441,51021,761,8.1,0.032,4.3,0.05,2,3.37,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,50+50,50,169.0,178,38,123,16,55,37580,400.0,13774,51354,839,8.93,0.16,6.0,0.07,2,3.344,12.26,50층 376㎡(30.7×12.3m) + 50층 376㎡(30.7×12.3m)
단일,1b 층수·세장비,44,44,149.2,184,26,123,16,61,37580,400.0,10040,47620,928,9.88,0.039,,,1,3.567,14.61,44층 854㎡(58.4×14.6m)
2개동,2개동,41+41,41,139.3,184,28,123,12,61,37580,400.0,14869,52449,1033,11.0,0.14,6.0,0.09,2,3.433,9.57,41층 458㎡(47.9×9.6m) + 41층 458㎡(47.9×9.6m)
2개동,2개동,53+53,53,178.9,184,40,123,15,61,37580,400.0,13656,51236,791,8.42,0.053,6.0,1.51,2,3.378,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,55+55,55,185.5,189,31,123,12,66,37580,400.0,13441,51021,761,8.1,0.092,6.6,1.66,2,3.389,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,38+38,38,129.4,191,31,123,12,68,37580,400.0,11907,49487,1089,11.6,0.079,16.0,0.25,2,3.35,14.06,38층 494㎡(35.2×14.1m) + 38층 494㎡(35.2×14.1m)
2개동,2개동,41+41,41,139.3,196,30,123,12,73,37580,400.0,12395,49975,1013,10.79,0.197,6.0,0.09,2,3.384,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
단일,1a 방위·위치,47,47,159.1,172,29,124,10,48,37580,400.0,9631,47211,866,9.22,0.11,,,1,3.323,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,41+41,41,139.3,180,37,124,16,56,37580,400.0,11488,49068,1006,10.71,0.066,11.3,0.16,2,3.382,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
2개동,2개동,53+53,53,178.9,182,32,124,10,58,37580,400.0,14782,52362,798,8.49,0.088,13.0,0.15,2,3.289,10.87,53층 355㎡(32.6×10.9m) + 53층 355㎡(32.6×10.9m)
2개동,2개동,53+53,53,178.9,183,34,124,14,59,37580,400.0,14208,51788,794,8.46,0.046,18.3,0.2,2,3.322,11.91,53층 355㎡(29.8×11.9m) + 53층 355㎡(29.8×11.9m)
2개동,2개동,44+44,44,149.2,184,31,124,12,60,37580,400.0,11928,49508,940,10.01,0.081,12.5,0.17,2,3.377,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,47+47,47,159.1,188,32,124,12,64,37580,400.0,15976,53556,909,9.67,0.048,9.0,0.11,2,3.346,8.94,47층 400㎡(44.7×8.9m) + 47층 400㎡(44.7×8.9m)
2개동,2개동,38+38,38,129.4,190,30,124,12,66,37580,400.0,12393,49973,1094,11.64,0.063,13.0,0.2,2,3.371,12.84,38층 494㎡(38.5×12.8m) + 38층 494㎡(38.5×12.8m)
2개동,2개동,50+50,50,169.0,185,31,125,12,60,37580,400.0,15439,53019,851,9.05,0.148,9.0,0.11,2,3.361,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
2개동,2개동,55+55,55,185.5,180,39,126,16,54,37580,400.0,13929,51509,764,8.13,0.151,4.3,0.05,2,3.331,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
단일,1a 방위·위치,47,47,159.1,186,30,126,11,60,37580,400.0,9631,47211,866,9.22,0.106,,,1,3.282,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,53+53,53,178.9,190,29,126,12,64,37580,400.0,14782,52362,798,8.49,0.12,4.3,0.05,2,3.44,10.87,53층 355㎡(32.6×10.9m) + 53층 355㎡(32.6×10.9m)
2개동,2개동,38+38,38,129.4,171,31,127,10,44,37580,400.0,11439,49019,1085,11.55,0.051,4.4,1.1,2,3.371,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
2개동,2개동,41+41,41,139.3,186,31,127,12,59,37580,400.0,12900,50480,1017,10.83,0.211,4.3,0.06,2,3.389,12.36,41층 458㎡(37.1×12.4m) + 41층 458㎡(37.1×12.4m)
단일,1a 방위·위치,47,47,159.1,189,27,127,16,62,37580,400.0,9631,47211,866,9.22,0.051,,,1,3.558,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,50+50,50,169.0,189,36,127,11,62,37580,400.0,12771,50351,833,8.86,0.074,5.2,1.3,2,3.359,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,55+55,55,185.5,190,33,127,12,63,37580,400.0,13929,51509,764,8.13,0.102,4.3,0.05,2,3.338,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
단일,1a 방위·위치,47,47,159.1,194,29,127,12,67,37580,400.0,9631,47211,866,9.22,0.109,,,1,3.543,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,194,31,127,12,67,37580,400.0,9631,47211,866,9.22,0.069,,,1,3.527,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,38+38,38,129.4,179,28,128,12,51,37580,400.0,13359,50939,1102,11.73,0.159,9.0,0.14,2,3.368,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
2개동,2개동,41+41,41,139.3,182,38,128,18,54,37580,400.0,12900,50480,1017,10.83,0.097,6.0,0.09,2,3.372,12.36,41층 458㎡(37.1×12.4m) + 41층 458㎡(37.1×12.4m)
2개동,2개동,47+47,47,159.1,194,28,128,12,66,37580,400.0,12807,50387,886,9.43,0.041,14.5,0.18,2,3.4,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
2개동,2개동,41+41,41,139.3,199,20,128,12,71,37580,400.0,11910,49490,1009,10.74,0.047,9.0,2.26,2,3.421,15.14,41층 458㎡(30.3×15.1m) + 41층 458㎡(30.3×15.1m)
2개동,2개동,47+47,47,159.1,187,34,129,10,58,37580,400.0,12807,50387,886,9.43,0.106,4.4,1.09,2,3.352,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
단일,1a 방위·위치,47,47,159.1,188,27,129,10,59,37580,400.0,9631,47211,866,9.22,0.06,,,1,3.266,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,53+53,53,178.9,192,31,129,12,63,37580,400.0,14208,51788,794,8.46,0.23,4.3,0.05,2,3.379,11.91,53층 355㎡(29.8×11.9m) + 53층 355㎡(29.8×11.9m)
단일,1a 방위·위치,47,47,159.1,193,33,129,8,64,37580,400.0,9631,47211,866,9.22,0.057,,,1,3.413,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,194,27,129,12,65,37580,400.0,12365,49945,944,10.05,0.119,6.1,1.52,2,3.463,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
